"periodStartUnix","volume","volumeUSD","untrackedVolumeUSD","totalValueLocked","totalValueLockedUSD","priceUSD","feesUSD","open","high","low","close","symbol","date"
1644836400,"0","0","0","825623.436339853297232217","357681.3583810993022247658226062076","0.4332257814370788912021276151057394","0","0.4332257814370788912021276151057394","0.4332257814370788912021276151057394","0.4332257814370788912021276151057394","0.4332257814370788912021276151057394","MFA","2022-02-14 11:00:00"
1644836400,"0","0","0","1425366.513838925883568574","1419800.679821432048676558562463746","0.9960951559030923016304792223748903","0","0.9961989865993276244574523504552349","0.9961989865993276244574523504552349","0.9960951559030923016304792223748903","0.9960951559030923016304792223748903","OUSD","2022-02-14 11:00:00"
1644836400,"0","0","0","108176664.17741016","21435577.35392967727947024507203889","0.1981534327844981895968170707867017","0","0.1981534327844981895968170707867017","0.1981534327844981895968170707867017","0.1981534327844981895968170707867017","0.1981534327844981895968170707867017","HEX","2022-02-14 11:00:00"
1644836400,"0","0","0","436903.159036304754648574","1683489.535439136798995864112487607","3.853232691547662010668505659001904","0","3.820563385135090882152541805641842","3.853232691547662010668505659001904","3.820563385135090882152541805641842","3.853232691547662010668505659001904","RUNE","2022-02-14 11:00:00"
1644836400,"0","0","0","27428659.741467726922480551","0","0","0","0","0","0","0","STORE","2022-02-14 11:00:00"
1644836400,"0","0","0","170928.623846283436452373","4037617.183834459475987008927568384","23.62165618009947408981345214422013","0","23.82387865644143962862615119743483","23.82387865644143962862615119743483","23.62165618009947408981345214422013","23.62165618009947408981345214422013","FXS","2022-02-14 11:00:00"
1644836400,"0","0","0","482199.299420353586527825","2358318.152893561293807103656432896","4.890754000946225574425914112555796","0","4.890754000946225574425914112555796","4.890754000946225574425914112555796","4.890754000946225574425914112555796","4.890754000946225574425914112555796","PILOT","2022-02-14 11:00:00"
1644836400,"0","0","0","5356.496970661","639610.2831120714297876445753960589","119.4083160347876632680424964332394","0","119.4083160347876632680424964332394","119.4083160347876632680424964332394","119.4083160347876632680424964332394","119.4083160347876632680424964332394","OHM","2022-02-14 11:00:00"
1644836400,"0","0","0","2332983.565365449354827903","9245427.757476732484928678619291417","3.962920225727559227448777323891263","0","3.96469103770108581671891441020737","3.96469103770108581671891441020737","3.962920225727559227448777323891263","3.962920225727559227448777323891263","SAND","2022-02-14 11:00:00"
1644836400,"0","0","0","29307.748775516129715536","0","0","0","0","0","0","0","AWOO","2022-02-14 11:00:00"
1644836400,"0","0","0","12183533.780485871305772854","1043674.024457876502681496555090214","0.08566266924375494855155605261198275","0","0.08566266924375494855155605261198275","0.08566266924375494855155605261198275","0.08566266924375494855155605261198275","0.08566266924375494855155605261198275","KROM","2022-02-14 11:00:00"
1644836400,"0","0","0","688171429101.780745492321730169","1897104.283120951243396976985978077","0.000002756732120653571906767183476231792","0","0.000002756732120653571906767183476231792","0.000002756732120653571906767183476231792","0.000002756732120653571906767183476231792","0.000002756732120653571906767183476231792","SOS","2022-02-14 11:00:00"
1644836400,"0","0","0","475449154.834857337572431109","5355797.129619746306633577304942389","0.01126471059030493093418698957551583","0","0.01117368275243818065893165444120166","0.01126471059030493093418698957551583","0.01117368275243818065893165444120166","0.01126471059030493093418698957551583","RNG","2022-02-14 11:00:00"
1644836400,"0","0","0","3340949.0431088","543921.4284138179600201912064676995","0.1628044670527783425414096993155469","0","0.1626806011184989945877863054541161","0.1628044670527783425414096993155469","0.1626806011184989945877863054541161","0.1628044670527783425414096993155469","TOWN","2022-02-14 11:00:00"
1644836400,"0","0","0","32214185.868493299415790908","11573324.84953173700754987624604677","0.3592617518498547391334721388702327","0","0.3600286882739328270401169608079959","0.3600286882739328270401169608079959","0.3592617518498547391334721388702327","0.3592617518498547391334721388702327","XMT","2022-02-14 11:00:00"
1644836400,"0","0","0","137904.023211955840975732","274407.1548609706162832007403867055","1.989841546821386623494097314884898","0","1.989841546821386623494097314884898","1.989841546821386623494097314884898","1.989841546821386623494097314884898","1.989841546821386623494097314884898","GHST","2022-02-14 11:00:00"
1644836400,"0","0","0","34955.948415780666944467","0","0","0","0","0","0","0","ONIT","2022-02-14 11:00:00"
1644836400,"0","0","0","370898.11734249","1138585.213569174147428869042486774","3.069805858620189055610763569421527","0","3.069805858620189055610763569421527","3.069805858620189055610763569421527","3.069805858620189055610763569421527","3.069805858620189055610763569421527","QRDO","2022-02-14 11:00:00"
1644836400,"0","0","0","1442.619613913880646918","579894.5188643778232621496273565439","401.9732667373781464126349124450517","0","401.7516837783285853110607612916963","401.9732667373781464126349124450517","401.7516837783285853110607612916963","401.9732667373781464126349124450517","WBNB","2022-02-14 11:00:00"
1644836400,"0","0","0","1062194.015539","1059076.099598385347870416456645863","0.9970646455402664869319686575239568","0","0.9970646455402664869319686575239568","0.9970646455402664869319686575239568","0.9970646455402664869319686575239568","0.9970646455402664869319686575239568","","2022-02-14 11:00:00"
1644836400,"0","0","0","1529858.319310151938450119","0","0","0","0","0","0","0","POW","2022-02-14 11:00:00"
1644836400,"0","0","0","2611124.594591147562960554","0","0","0","0","0","0","0","RADAR","2022-02-14 11:00:00"
1644836400,"0","0","0","22872.304254828508155118","2689063.26409968017264618452058397","117.5685332854908814398063880881629","0","117.0622419714179567556214471384294","117.5685332854908814398063880881629","116.8525791309790633001236192478128","117.5685332854908814398063880881629","QNT","2022-02-14 11:00:00"
1644836400,"0","0","0","208779.148981163967543513","5244703.134466187109906710383512044","25.12081862609452280544236715070668","0","25.12239627093997076897113126004266","25.12239627093997076897113126004266","25.12081862609452280544236715070668","25.12081862609452280544236715070668","CVX","2022-02-14 11:00:00"
1644836400,"0","0","0","54816163.182403126236709911","54792731.11931852833264416319176977","0.9995725336885285693474662995844498","0","0.9995725336885285693474662995844498","0.9995725336885285693474662995844498","0.9995725336885285693474662995844498","0.9995725336885285693474662995844498","BUSD","2022-02-14 11:00:00"
1644836400,"0","0","0","321651.479889254287669069","14118226.54781237037883184415110563","43.89293204145469625712864712220732","0","43.89293204145469625712864712220732","43.89293204145469625712864712220732","43.89293204145469625712864712220732","43.89293204145469625712864712220732","FTX Token","2022-02-14 11:00:00"
1644836400,"0","0","0","751375.34187617834304131","11711224.1144410991369130007618531","15.58638334497145495716932302041115","0","15.58155205557534202009117940843328","15.58996169974947197219813483249381","15.57810044553282506366018718929483","15.58638334497145495716932302041115","LINK","2022-02-14 11:00:00"
1644836400,"0","0","0","14069263.920012264424330836","232344.5803729181994676002445208736","0.01651433804169590562477088131237963","0","0.01651433804169590562477088131237963","0.01651433804169590562477088131237963","0.01651433804169590562477088131237963","0.01651433804169590562477088131237963","PSWAP","2022-02-14 11:00:00"
1644836400,"0","0","0","12984.62005207533353489","0","0","0","0","0","0","0","VPAD","2022-02-14 11:00:00"
1644836400,"0","0","0","133166453.836479370710329205","2819497.109391862860734879077155178","0.02117272802694018323472957945516787","0","0.02124150749566388628324663074236359","0.02124150749566388628324663074236359","0.02112584202247238491655481373903907","0.02117272802694018323472957945516787","XYO","2022-02-14 11:00:00"
1644836400,"0","0","0","5784089.675125289277706081","0","0","0","0","0","0","0","IQ","2022-02-14 11:00:00"
1644836400,"0","0","0","539063874.14188024139132865","1123582.897674701660316232102653606","0.002084322381022656876760746640180348","0","0.002052034659139917919317283077787875","0.002085208009283962194277410477153141","0.00204380967083858622481630889190637","0.002084322381022656876760746640180348","JUSTICE","2022-02-14 11:00:00"
1644836400,"0","0","0","400797.934684889995263994","172767.399197100470597854272172911","0.4310586064594652917081334932195381","0","0.4549953976863295480140135987575887","0.4549953976863295480140135987575887","0.4310586064594652917081334932195381","0.4310586064594652917081334932195381","KON","2022-02-14 11:00:00"
1644836400,"0","0","0","1145608.672494821427961868","1663176.531633052725194590014047665","1.451784166412698742976893438309868","0","1.451784166412698742976893438309868","1.451784166412698742976893438309868","1.451784166412698742976893438309868","1.451784166412698742976893438309868","LDO","2022-02-14 11:00:00"
1644836400,"0","0","0","9320922.536147965353695779","1764318.103953964896495678082514588","0.1892857812208683244578517606883788","0","0.1892857812208683244578517606883788","0.1892857812208683244578517606883788","0.1892857812208683244578517606883788","0.1892857812208683244578517606883788","ZENIQ","2022-02-14 11:00:00"
1644836400,"0","0","0","317558.5222615","0","0","0","0","0","0","0","AGIX","2022-02-14 11:00:00"
1644836400,"0","0","0","3765317.659835448480010528","660087.4535573244612312991167499709","0.1753072418294108907505802909828205","0","0.1755851594748286527415541642260898","0.1755851594748286527415541642260898","0.1753072418294108907505802909828205","0.1753072418294108907505802909828205","CNG","2022-02-14 11:00:00"
1644836400,"0","0","0","32967.655982655855993543","0","0","0","0","0","0","0","RWASTE","2022-02-14 11:00:00"
1644836400,"0","0","0","67977.136575127803473656","861605.980649502017234900000975147","12.67493784027313033596309902270123","0","12.67493784027313033596309902270123","12.67493784027313033596309902270123","12.67493784027313033596309902270123","12.67493784027313033596309902270123","OS","2022-02-14 11:00:00"
1644836400,"0","0","0","3635944.451396546572988412","7245066.421503512811490577377366801","1.992622967251527188573372282432104","0","1.977343267061745226227165535057715","1.992622967251527188573372282432104","1.977343267061745226227165535057715","1.992622967251527188573372282432104","RBN","2022-02-14 11:00:00"
1644836400,"0","0","0","81451.508180474871336235","0","0","0","0","0","0","0","cvxCRV","2022-02-14 11:00:00"
1644836400,"0","0","0","93965.258541678842021796","1809100.978618514051556109718719263","19.25287075984659471447532900997654","0","19.25287075984659471447532900997654","19.25287075984659471447532900997654","19.25287075984659471447532900997654","19.25287075984659471447532900997654","ASH","2022-02-14 11:00:00"
1644836400,"0","0","0","16395.826560311975163453","5544335.516076167333937579131886089","338.1552918775612665105906092546167","0","336.7634101235042177384009763786843","338.1552918775612665105906092546167","336.7098027214336400369718244031966","338.1552918775612665105906092546167","GNO","2022-02-14 11:00:00"
1644836400,"0","0","0","1616253.524438656510418116","689039.1659016114647089618410336993","0.42631873990246840379820055036443","0","0.42631873990246840379820055036443","0.42631873990246840379820055036443","0.42631873990246840379820055036443","0.42631873990246840379820055036443","LORDS","2022-02-14 11:00:00"
1644836400,"0","0","0","323202003.343076151347450851","323202003.343076151347450851","0.9999999999999999999999999999999999","0","1","1","0.9999999999999999999999999999999999","0.9999999999999999999999999999999999","DAI","2022-02-14 11:00:00"
1644836400,"0","0","0","85368.030535942697794966","726672.3419838200550625673509192735","8.512230367993174346275406466134435","0","8.505754038526178195333946754118141","8.512230367993174346275406466134435","8.505754038526178195333946754118141","8.512230367993174346275406466134435","MM","2022-02-14 11:00:00"
1644836400,"0","0","0","6658917962.118761256717131815","89490.26621320380206151785209320938","0.00001343916034441268740318989971437141","0","0.00001343916034441268740318989971437141","0.00001343916034441268740318989971437141","0.00001343916034441268740318989971437141","0.00001343916034441268740318989971437141","GAS","2022-02-14 11:00:00"
1644836400,"0","0","0","260758.751786380197591443","652143.8559953155217348072502241749","2.500947145695678727717498645256549","0","2.500947145695678727717498645256549","2.500947145695678727717498645256549","2.500947145695678727717498645256549","2.500947145695678727717498645256549","LQTY","2022-02-14 11:00:00"
1644836400,"0","0","0","390.145936913311482303","0","0","0","0","0","0","0","APE","2022-02-14 11:00:00"
1644836400,"0","0","0","236120150.98229973766850445","2656832.683325912194081954483970538","0.01125203703399747614657172112476317","0","0.01125203703399747614657172112476317","0.01125203703399747614657172112476317","0.01125203703399747614657172112476317","0.01125203703399747614657172112476317","PHONON","2022-02-14 11:00:00"
1644836400,"0","0","0","1927567237979.961298147098227155","1831612.204712862473900430614251908","0.0000009502196180883126430903161572415847","0","0.0000009502196180883126430903161572415847","0.0000009502196180883126430903161572415847","0.0000009502196180883126430903161572415847","0.0000009502196180883126430903161572415847","ELON","2022-02-14 11:00:00"
1644836400,"0","0","0","549.497073156999293423","332984.4258650254680396565557402876","605.9803448122952641749563890797473","0","618.0303302897490138877727190562246","618.0303302897490138877727190562246","605.9803448122952641749563890797473","605.9803448122952641749563890797473","ILV","2022-02-14 11:00:00"
1644836400,"0","0","0","498683.125167957581796381","12088793.70283458954632284728543334","24.24143327240731683994918302355208","0","23.64681761649479295211824411023019","24.24143327240731683994918302355208","23.64681761649479295211824411023019","24.24143327240731683994918302355208","TORN","2022-02-14 11:00:00"
1644836400,"0","0","0","524390.039503438457825421","0","0","0","0","0","0","0","BUMP","2022-02-14 11:00:00"
1644836400,"0","0","0","167561425.773498964209663425","10923412.62375450054974384589019451","0.06519049699732333170358914748146191","0","0.06556630753948138286595006896541961","0.06556630753948138286595006896541961","0.06519049699732333170358914748146191","0.06519049699732333170358914748146191","PEOPLE","2022-02-14 11:00:00"
1644836400,"0","0","0","4641451.051008359679314116","0","0","0","0","0","0","0","VERSE","2022-02-14 11:00:00"
1644836400,"0","0","0","786458609.231126496393687","2451803.3289672259275730260248772","0.003117523669000466882208871276212875","0","0.003081799100363839723846789383723949","0.003119900371898730724502425622143934","0.003081799100363839723846789383723949","0.003117523669000466882208871276212875","NII","2022-02-14 11:00:00"
1644836400,"0","0","0","10309985.819247448249741564","16620247.12951088032405474364478885","1.612053345260957293008269518711457","0","1.610674697687797353452699292529805","1.612053345260957293008269518711457","1.610674697687797353452699292529805","1.612053345260957293008269518711457","MATIC","2022-02-14 11:00:00"
1644836400,"0","0","0","34377.685169788817286075","704632.4273022292687695840982261492","20.49679679775128494912859962987619","0","20.04586312156619303352492818804054","20.78951365053368721391245812841727","19.62622332395480305931031421330851","20.49679679775128494912859962987619","BYTES","2022-02-14 11:00:00"
1644836400,"0","0","0","8226314.217467286935135968","1660980.404066646908014288045296783","0.2019106443247470110411962256035696","0","0.2019092547995955793609005172084682","0.2019106443247470110411962256035696","0.2019092547995955793609005172084682","0.2019106443247470110411962256035696","WOOL","2022-02-14 11:00:00"
1644836400,"0","0","0","1652026.08327541","1322852.799073187416212176235957175","0.8007457100498176820900447902509029","0","0.8007457100498176820900447902509029","0.8007457100498176820900447902509029","0.8007457100498176820900447902509029","0.8007457100498176820900447902509029","UBT","2022-02-14 11:00:00"
1644836400,"0","0","0","183956999.327983178841736291","183985397.2268176534949847835344206","1.00015437248345110845932263035372","0","1.000154349979332184425746526295151","1.00015437248345110845932263035372","1.00015383694116801594014936691334","1.00015437248345110845932263035372","FRAX","2022-02-14 11:00:00"
1644836400,"0","0","0","56824.846050105586337748","0","0","0","0","0","0","0","IDLE","2022-02-14 11:00:00"
1644836400,"0","0","0","5604666.091764248421025896","3316471.408163187939700821576474284","0.5917339862648663497392530458246188","0","0.59287992082897939074876905476233","0.59287992082897939074876905476233","0.5917339862648663497392530458246188","0.5917339862648663497392530458246188","FX","2022-02-14 11:00:00"
1644836400,"0","0","0","31323272.677496034216843087","6702.820272550528129643258769767405","0.0002139885043801990112675608293079425","0","0.001591970473171816483033293210562118","0.00346341142215153938018028529998592","0.0002139885043801990112675608293079425","0.0002139885043801990112675608293079425","AAA","2022-02-14 11:00:00"
1644836400,"0","0","0","47518476.531338449701788802","47477007.47440609710029461857763217","0.9991273066823806157620629703873119","0","0.9991273066823806157620629703873119","0.9991273066823806157620629703873119","0.9991273066823806157620629703873119","0.9991273066823806157620629703873119","PAX","2022-02-14 11:00:00"
1644836400,"0","0","0","2835575.44396975905957468","0","0","0","0","0","0","0","DATA","2022-02-14 11:00:00"
1644836400,"0","0","0","138590.07565645","0","0","0","0","0","0","0","XRI","2022-02-14 11:00:00"
1644836400,"0","0","0","599731.028772086142050918","4157594.307643376247113479513989347","6.93243155378471082493299160223804","0","6.93243155378471082493299160223804","6.93243155378471082493299160223804","6.93243155378471082493299160223804","6.93243155378471082493299160223804","DYDX","2022-02-14 11:00:00"
1644836400,"0","0","0","64791.096942536106203565","0","0","0","0","0","0","0","XP","2022-02-14 11:00:00"
1644836400,"0","0","0","41418360.031413640476637884","41418360.03141364047663788400000001","1","0","1","1","1","1","FEI","2022-02-14 11:00:00"
1644836400,"0","0","0","767777770158.458018201407773069","22952208.42277336917321311044074129","0.00002989433832922301405798978530319526","0","0.00002923002031884797686411308702961282","0.00002989433832922301405798978530319526","0.00002923002031884797686411308702961282","0.00002989433832922301405798978530319526","SHIB","2022-02-14 11:00:00"
1644836400,"0","0","0","722232.911494370686174767","397532.4559379996174621310346090715","0.550421407846765111455360534508878","0","0.550421407846765111455360534508878","0.550421407846765111455360534508878","0.550421407846765111455360534508878","0.550421407846765111455360534508878","OCEAN","2022-02-14 11:00:00"
1644836400,"0","0","0","2204837.940119400225171761","1416657.162735005852043454682852179","0.6425221268907811725223018510786172","0","0.6425221268907811725223018510786172","0.6425221268907811725223018510786172","0.6425221268907811725223018510786172","0.6425221268907811725223018510786172","FUSE","2022-02-14 11:00:00"
1644836400,"0","0","0","6399.914618510628880389","2149208.586070626839409122893042739","335.818321677982783644158531559726","0","330.9275326299656274321644463358505","340.961371260440791580482809264966","327.5196765918116819635486461604783","335.818321677982783644158531559726","STRONG","2022-02-14 11:00:00"
1644836400,"0","0","0","2673681.428296945835985702","2668240.217637503250792354825570184","0.9979648994072908410288998141694238","0","0.9972046616477294979914801335176817","0.9979648994072908410288998141694238","0.9972046616477294979914801335176817","0.9979648994072908410288998141694238","MIM","2022-02-14 11:00:00"
1644836400,"0","0","0","1227006.721946992095093901","336016.8471868093908093114474382144","0.2738508609420035852131040846078877","0","0.2738508609420035852131040846078877","0.2738508609420035852131040846078877","0.2738508609420035852131040846078877","0.2738508609420035852131040846078877","TCR","2022-02-14 11:00:00"
1644836400,"0","0","0","144518114.555818824669259094","2236815.904116921252169351057935743","0.01547775454303322774846990485381113","0","0.01544862599093748789993337889185486","0.01547775454303322774846990485381113","0.01544862599093748789993337889185486","0.01547775454303322774846990485381113","Nvir","2022-02-14 11:00:00"
1644836400,"0","0","0","39961.046617251022114947","5130174.727524277777513581641070957","128.3793884745151321396159101152632","0","126.9327315641362752838214502595963","130.2258640938867762013692027324623","126.9327315641362752838214502595963","128.3793884745151321396159101152632","Metis","2022-02-14 11:00:00"
1644836400,"0","0","0","6125.547189748207362925","11628243.63979861351556304079289915","1898.319167185551680433419149996652","0","1896.978177733251829324174391375907","1898.422547699166252175002264797037","1896.978177733251829324174391375907","1898.319167185551680433419149996652","MKR","2022-02-14 11:00:00"
1644836400,"0","0","0","2082812.25613631","1000690.012990365371039194171236617","0.4804513753182346570893068554752989","0","0.4804513753182346570893068554752989","0.4804513753182346570893068554752989","0.4804513753182346570893068554752989","0.4804513753182346570893068554752989","CRO","2022-02-14 11:00:00"
1644836400,"0","0","0","1035940226.382195","1035940226.382195","0.9999999999999999999999999999999999","0","1","1","0.9999999999999999999999999999999999","0.9999999999999999999999999999999999","USDC","2022-02-14 11:00:00"
1644836400,"0","0","0","9584931.619311384453396728","9596528.206404503225047048381279303","1.001209876872752474751027330129624","0","1.001209876872752474751027330129624","1.001209876872752474751027330129624","1.001209876872752474751027330129624","1.001209876872752474751027330129624","UST","2022-02-14 11:00:00"
1644836400,"0","0","0","213891.510595700015704549","3020828.770037177364072851534656953","14.123182175973218946593057806144","0","14.38872209899359850578124120538079","14.38872209899359850578124120538079","14.123182175973218946593057806144","14.123182175973218946593057806144","LYXe","2022-02-14 11:00:00"
1644836400,"0","0","0","221373.231859576987547085","16707634.26140747694850680714429712","75.47269433192166632202980453679156","0","75.47269433192166632202980453679156","75.47269433192166632202980453679156","75.47269433192166632202980453679156","75.47269433192166632202980453679156","ETH2x-FLI","2022-02-14 11:00:00"
1644836400,"0","0","0","163345.664142506970859029","1324987.526616572839933301915147707","8.11155615040151628381550169468983","0","8.11155615040151628381550169468983","8.11155615040151628381550169468983","8.11155615040151628381550169468983","8.11155615040151628381550169468983","XFT","2022-02-14 11:00:00"
1644836400,"0","0","0","2449.73290959274456291","7144768.891659971597934237046676355","2916.550152746142641805703476497128","0","2916.550152746142641805703476497128","2916.550152746142641805703476497128","2916.550152746142641805703476497128","2916.550152746142641805703476497128","rETH","2022-02-14 11:00:00"
1644836400,"0","0","0","1553130.88362323","9120.060663597704983209522678202874","0.005872049007435819483544000136576864","0","0.004117380142070688219024640154198371","0.005872049007435819483544000136576864","0.004117380142070688219024640154198371","0.005872049007435819483544000136576864","GREEN","2022-02-14 11:00:00"
1644836400,"0","0","0","660.301660517938528797","0","0","0","0","0","0","0","SFI","2022-02-14 11:00:00"
1644836400,"0","0","0","1599622.382355068878332901","1179342.551299975016542684405320697","0.7372630967839232420363668987161352","0","0.7386474138713314360438401687762859","0.7386474138713314360438401687762859","0.7326593141589534517301740694885453","0.7372630967839232420363668987161352","RARE","2022-02-14 11:00:00"
1644836400,"0","0","0","1482649.491709577438190075","1552541.910801214893223393971906596","1.047140217214149247947085609873046","0","1.047140217214149247947085609873046","1.047140217214149247947085609873046","1.047140217214149247947085609873046","1.047140217214149247947085609873046","LRC","2022-02-14 11:00:00"
1644836400,"0","0","0","459355.865119783313425537","0","0","0","0","0","0","0","SYNR","2022-02-14 11:00:00"
1644836400,"0","0","0","17710595.252401152732755943","0","0","0","0","0","0","0","STMX","2022-02-14 11:00:00"
1644836400,"0","0","0","7524163.895941832042369341","270021.9204814535352786895187390119","0.03588729913593325933769734963636224","0","0.03588729913593325933769734963636224","0.03588729913593325933769734963636224","0.03588729913593325933769734963636224","0.03588729913593325933769734963636224","MYNFT","2022-02-14 11:00:00"
1644836400,"0","0","0","103214.679188852143227161","12657489.02888654969100514363419012","122.6326441971215354432761753375664","0","122.6326441971215354432761753375664","122.6326441971215354432761753375664","122.6326441971215354432761753375664","122.6326441971215354432761753375664","COMP","2022-02-14 11:00:00"
1644836400,"0","0","0","166210.848758735988993081","737296.9180867323818931007364203443","4.435913320898557122297767916015027","0","4.435913320898557122297767916015027","4.435913320898557122297767916015027","4.435913320898557122297767916015027","4.435913320898557122297767916015027","SNX","2022-02-14 11:00:00"
1644836400,"0","0","0","448350.519889419207153286","1286359576.271593915315834099421575","2869.093531081129453656401849912551","0","2866.85471487243226909151313265857","2869.093531081129453656401849912551","2866.85471487243226909151313265857","2869.093531081129453656401849912551","WETH","2022-02-14 11:00:00"
1644836400,"0","0","0","3315.483684273","1815531.322309216597533258738402219","547.5916925549026666438483702121721","0","554.3389753295805358676954579254401","554.3389753295805358676954579254401","547.5916925549026666438483702121721","547.5916925549026666438483702121721","BTRFLY","2022-02-14 11:00:00"
1644836400,"0","0","0","3360962.511475580616084909","0","0","0","0","0","0","0","AUC","2022-02-14 11:00:00"
